userID,gameID,prediction
u71582529,g17210393,5.036005201933348
u43747827,g96221632,4.470068725437162
u54247978,g70742092,5.94046152524847
u47900935,g01549519,4.187272846156626
u94959589,g41623816,3.774555501815793
u31005947,g85103579,3.739891440317723
u11801346,g79017310,1.93832129832467
u66876335,g94012805,1.0333866661962752
u98484614,g60416652,1.5697028890224636
u22510961,g22362835,1.979087136499801
u90013638,g37006412,0.7019869634582057
u73963959,g63715049,4.066983873660264
u82528197,g74942396,4.6093649328906485
u83785915,g57559679,1.880633128911152
u21121933,g64348065,3.766074873861408
u24297264,g16369263,2.260919386834517
u14486350,g35331676,4.396520808222732
u07534100,g53969661,2.9072164350765286
u45793344,g31541380,4.511721110913167
u82502949,g14512041,3.174016890796712
u25582744,g48257412,2.371828500454465
u95174261,g82994209,4.920625893996362
u10365602,g00602342,4.155678236899335
u63242788,g24862366,1.5190233562878888
u68554058,g38964542,1.332597352954731
u65619361,g68047320,4.655056133455888
u96852472,g30192903,2.270894716016212
u09689411,g42729032,4.836201819059024
u58751220,g24662129,3.5155273573936414
u63577652,g67274965,4.32285700367777
u47573995,g64574718,6.335962542785326
u00011135,g56247984,4.709532954985221
u54274967,g50079336,3.342511132947955
u85860141,g83737994,4.238843282466641
u11800784,g30891154,4.191854871994007
u95339628,g87889911,2.1912354493483317
u58591954,g31193524,5.149952140014019
u60614761,g36841558,1.615747537151273
u00357752,g31270106,1.4755855597638319
u56959833,g54619657,1.9046930071586425
u27252828,g10259243,4.637926488067799
u58822302,g67038900,3.840461491363944
u92507062,g10946181,4.569713094506881
u26865410,g61434161,4.716636627131914
u56316691,g77288617,2.073208291188006
u46443535,g17210393,4.888198753705707
u06759300,g15714062,7.5423058076042455
u25974980,g01176191,2.0487075646404196
u34600363,g35549655,6.384383650772879
u84467794,g32136079,4.309936242705414
u41476260,g90512019,2.9967290017638586
u18211715,g52140787,3.0140346518230894
u82790033,g77346715,4.239453512763019
u87701030,g90153689,1.7773605422530268
u34743618,g47205010,6.825415173317499
u02144905,g00125299,2.8393545861672704
u47420864,g28900944,1.9945101268997618
u58448375,g58129520,2.7325455280060345
u64107146,g77640255,7.161404387923275
u79736245,g10183897,3.7809928069286793
u22982199,g97310160,3.4338217927134282
u59995156,g55335836,1.9776284913511635
u57508791,g19831304,2.531214507003252
u48616923,g79333823,7.794992642604213
u85115534,g58646191,2.4296819861930454
u29258017,g82220080,5.705456398115384
u91434682,g89200271,6.055020500223118
u91022469,g14120436,3.913588715947344
u76386235,g24194110,2.649654548758027
u38155838,g26654626,2.948515789187772
u47776955,g65170299,2.042378602155816
u90337818,g76381409,4.532465523103894
u74650863,g62704618,3.329598294922958
u94263381,g09964073,4.401525940300541
u92774045,g77859458,7.232210119636251
u71489809,g79499736,6.077673772613073
u93281562,g15870705,0.15190019668289434
u72123331,g82994209,5.386367858307077
u16580314,g79499736,6.0957520659263
u11244927,g89769852,3.162842928575174
u76503236,g10773791,7.819949934329598
u40771555,g03304317,2.887988534964691
u33972323,g66069533,4.6320998046019355
u83319582,g03706634,1.9625674511478064
u61109279,g09572072,3.125338263910866
u41317587,g67038900,4.1759725045207325
u61941450,g30645652,4.762456013852333
u41502407,g53014992,4.575064071899526
u68698494,g56289849,3.069110653395968
u76761196,g68349895,3.426856326915651
u17328662,g16340026,2.293084052010509
u59005382,g97744219,1.9978139156984878
u38262299,g69336814,2.6327500743497487
u74406106,g90581288,5.812177560170285
u53029290,g22161219,5.845872352518418
u29507127,g81880185,2.7036815532382783
u72476497,g68710423,4.254620671757823
u49088738,g40110970,5.201771460657754
u23724796,g93941352,3.3341775650369416
u12349536,g57176944,2.9833385033612316
u12905306,g15714062,5.919691274432894
u95232083,g34193208,5.0743829032437
u58580978,g01269364,1.6189353342634247
u76499750,g53715495,5.817898071933413
u07448801,g57588908,4.29449035741211
u00359411,g29714557,1.36561512654188
u23477614,g31756494,2.3468480507386786
u41687269,g90898833,3.0329126859005355
u76320021,g00083675,3.332997553781051
u09421397,g29503391,5.483246874893458
u33606967,g10773791,8.03725565869885
u82568425,g21101440,0.7592800933721233
u27244547,g77859458,7.391051228771993
u71486940,g51914061,2.7505337697346093
u01564493,g06045292,4.390305382748487
u97172419,g75526007,3.3146921148203066
u59869979,g93355263,2.0759017150649464
u40495579,g68959096,4.968759337371235
u34174227,g83517324,3.626837284374168
u44755261,g23109078,4.2441411969565355
u81055090,g75513928,3.7317385418582454
u37836993,g15360200,3.40177597530304
u47289410,g35984506,3.9367466475954758
u18506333,g41031307,4.315379432952357
u19952755,g21351410,5.3996032730208565
u89607081,g29503391,4.855478585858726
u12652808,g68564716,4.277142246631676
u32859769,g02141122,6.362874541682816
u82098372,g35155801,5.628384384930284
u61150089,g45725165,2.3190002801481917
u49244274,g62915473,3.4812143100130655
u98484614,g45277843,3.3261654341969518
u75843925,g09698387,2.857974870994327
u76405884,g74940678,3.9888857759234826
u16475280,g66220144,3.5791170616399244
u73883910,g26730287,3.8687374395003045
u39467426,g15714062,6.860275176203485
u02618606,g49368897,3.324608365863402
u06535577,g05463839,7.236233033485755
u38429458,g19856409,4.231637115862435
u78267617,g99526401,4.438333288016727
u03882459,g05900475,3.58597786345703
u39066883,g11431639,3.920589004107266
u99182282,g22284227,4.6775106372375035
u55012617,g15881340,4.865174838012509
u28531447,g23403411,3.5189235674692703
u44401308,g75498630,3.7887292876195175
u22289886,g81880185,3.425553122365422
u38860000,g21101440,1.188453989671617
u93175909,g10946181,4.388708865587453
u08460828,g36137304,4.376350181003697
u07709944,g33721553,1.7097186127202533
u84256962,g12818877,3.230510864517135
u02707450,g91479688,8.007966551711718
u24964143,g61264440,3.8167303208322307
u59885372,g02903254,3.182538347392001
u82332490,g82994209,5.075756992078015
u44712083,g56751692,1.923167541396087
u84062881,g62805978,2.3719834707738756
u78081211,g65956617,2.1040004133879453
u34823218,g01086193,1.6399473765536077
u83847852,g79735883,4.285676708455536
u28760414,g38914136,3.401291028218102
u40145039,g77328045,1.4756726980915431
u16665704,g33823931,3.1434530109149215
u89325755,g85605126,3.957426874579245
u85747671,g98293003,4.030410238310358
u61896808,g00605015,2.6792627257991515
u98355301,g45978626,2.5545638755905857
u20908732,g45232069,6.222883026230878
u91005202,g03136155,5.900521169525078
u17313321,g10773791,7.367463909489148
u74849356,g85711869,1.5693490726881894
u54177102,g39366834,1.8864062068218899
u74849356,g14257535,1.6065819137714599
u57135881,g03136155,5.649462021680986
u23791734,g96198443,5.356140243195683
u82034119,g10932727,5.602519408393562
u02129594,g24479985,4.66650230311518
u86346750,g79333823,6.779307388147764
u54101096,g38425796,3.1840187754726954
u51900463,g37424874,3.4507224942823567
u90742229,g88534444,3.9758009736360624
u49817851,g83595955,1.1343945611094766
u49041164,g24479985,5.084507317619984
u59176252,g50139510,2.3260054973010935
u22509254,g59682009,3.394784678563828
u11105542,g16586637,4.658711061251333
u80158356,g61264440,4.592009777480807
u84603281,g68808834,4.755941842198151
u66568694,g62915473,4.462111004858372
u38546471,g35549655,5.842997736140308
u00487216,g94300691,5.054103000589347
u60985517,g68168423,3.3803560493608638
u40158774,g24809309,3.9801778387478093
u02984774,g90538928,1.928100243110002
u53857255,g70742092,6.031511080393219
u70005241,g68302537,3.839312065137566
u29599221,g76960634,6.7858528262728335
u73038623,g61264440,4.350563831823569
u63645269,g29741733,2.9875246371659214
u66739634,g26732871,4.327166433885511
u65891971,g19831304,3.3615882536951482
u00554555,g67366154,3.775125552217056
u14379179,g42729032,4.592206438046626
u50855406,g93969631,4.876969904552796
u69349719,g08220648,3.515805433933732
u99430954,g16653801,3.027834911615343
u81382372,g08001721,3.1726088392225957
u76888584,g04615400,3.3358933649346207
u10525522,g67463933,1.0832039525138153
u58012532,g31541380,4.524914627709977
u71168214,g60607670,2.5277778340967534
u44674977,g06324638,2.868955720391175
u12276837,g03916495,4.493261973547222
u80189546,g24479985,4.764644920179368
u64257542,g52620301,2.244724654082184
u47732229,g61310716,2.7620677047065056
u79303552,g17712832,1.7018679959747964
u57941561,g05463839,6.7557836331992895
u72403374,g53113508,3.002362383520994
u85051865,g77346715,3.4693829277045536
u22437467,g89809648,3.3239420866243234
u85894312,g35322304,1.1165473489225586
u28952108,g30314000,3.658009007860978
u03757196,g76108144,2.907074428582156
u91640743,g31948580,3.7267652272375447
u61709204,g66403731,2.001634173816045
u89587181,g04226156,2.240582810878683
u82936629,g59833534,4.148033287764355
u59755606,g93941352,2.2382987985305127
u54965133,g05463839,6.823508642024546
u52146622,g42729032,4.979833050615848
u70297403,g67854350,3.421808645413124
u65998850,g75248233,5.528289480401584
u48546889,g29741733,3.8406461918270574
u83347704,g03307912,2.450662770737102
u49042520,g72890241,3.2874181674214755
u92100312,g60949442,6.053433535086182
u16543261,g10932727,4.988322881238904
u29321637,g05843073,5.125667424803126
u00198127,g66197269,1.5700059102914745
u14014903,g68408907,4.135420889065556
u50522592,g67020953,2.5763375981712766
u01564493,g49387258,3.037243764653952
u84062881,g73265847,1.0567778952745104
u96135866,g65905047,3.842632047476614
u32947785,g81608348,6.0433056781395775
u96152730,g78518895,4.262376738326123
u39141178,g93882251,2.8942067916049163
u82263949,g74380807,3.5548894033030525
u42127103,g77340663,3.8384870048246365
u19481018,g56957488,5.061563583084132
u91547889,g15265313,2.549029336944589
u58634399,g34381901,1.9599326116726228
u60062003,g53666531,4.799062465510424
u04109297,g15376352,1.4223684590321692
u58955789,g05433554,3.210207361011152
u53669213,g72085756,1.9794198737670947
u29959174,g18111735,4.36105794618551
u56525176,g71128208,5.177551317158764
u06535015,g19425343,5.208214184385175
u49966230,g26481447,3.614781794686438
u05054970,g74112521,4.499010503926412
u50866739,g47352460,3.141116168113261
u54511224,g69051492,0.976591850570032
u95116230,g72116632,3.832326788942809
u90350768,g16346588,2.7159859420506427
u21233168,g09631531,3.5434617972224958
u62452552,g69081883,4.656976319467441
u08543832,g29808295,5.180971462313338
u63862638,g26732871,4.282619226998623
u61738822,g01435414,3.2835614199522123
u88646578,g02273341,6.292585268487382
u33038055,g10444367,5.1206196259047
u72216053,g98534046,3.0479223034232126
u82650525,g66187454,1.8671502020964086
u77827699,g10932727,5.909969127257097
u55351001,g53996086,2.507511190992062
u85354747,g51367911,5.222535671692201
u08184329,g03136155,5.442257901401757
u15844193,g94300691,5.110505050761821
u22376696,g00125299,2.381920719418533
u66965627,g94693950,2.519023882511929
u68530215,g37006412,1.1908705356082032
u84603281,g61310716,3.326460529431758
u62992136,g79589034,3.264447939349505
u35439183,g35549655,6.379486887469423
u22808577,g09569977,4.230116695050025
u12864301,g05433554,2.246615672220914
u46098712,g51770536,4.9062608786111905
u37241851,g85711869,0.9433043814791982
u09182244,g15881340,3.809058797379926
u06948381,g26111343,1.3519338476818263
u86085751,g74469956,4.769615923706067
u33909345,g05031080,3.7909672351175447
u35080733,g47981354,2.380099207161053
u78745014,g21483518,2.1361484975791933
u05086511,g08561999,3.0690313500643485
u77032452,g68047320,4.798953512736039
u53098507,g29741733,3.17750178353849
u85199007,g17981761,3.172151586922226
u74000794,g66415217,3.933046065780862
u68743894,g92522857,3.4945472568046307
u14163049,g93472243,3.1646904085743097
u26987479,g33776814,4.9773485674729745
u01341347,g58854798,4.282898854333967
u18564530,g01660600,4.014139420573013
u47806035,g10773791,8.27725447879327
u73769300,g46070040,4.715453642327297
u32369191,g42729032,5.163297431090286
u65793926,g06921499,3.368226503930922
u93281562,g55294726,0.38734758869092056
u06776988,g97931337,5.257053585971008
u53226354,g15264795,2.3255788771094954
u75059598,g47321452,3.911842164870495
u46534106,g90301006,4.326447211711155
u93933943,g98217589,2.4489365108475716
u09571513,g70822619,3.2951931350642507
u52487083,g94410811,3.764040069421634
u10133743,g50399525,2.435591846968843
u41605687,g15360200,4.247033335516996
u35787180,g36958384,5.260042616071726
u83877106,g31541380,4.901730191152387
u08146712,g91952332,5.616499353076678
u37872670,g24457601,5.325137088813335
u78378365,g97784906,4.613001548189468
u11938936,g95962067,1.8305947505948266
u30906233,g85488978,2.4026652945171367
u99073048,g07047848,3.6850182412390073
u55714698,g33591260,6.973371343831983
u90915908,g74713547,1.8663949054602371
u23800330,g55239305,5.393153942498717
u46670597,g61225634,4.277845296331195
u02733171,g24982722,7.381907316178544
u69968901,g66678119,2.756785610169726
u91574806,g24457601,4.888745739249458
u85015330,g83595955,0.9919919444743606
u87934811,g26732871,4.375629110331034
u69465618,g95962067,1.5227280471185447
u65232091,g66296428,5.801701144378546
u85748295,g10773791,7.808512933378958
u14125384,g35449408,2.1434475157467934
u37567032,g79499736,6.020908951760687
u33872491,g81095775,4.0842206472114
u00003792,g40110970,5.206292218718425
u78816515,g18529610,2.4413227169469596
u78473460,g51259924,4.327046087236371
u20177927,g29741733,3.610533945587728
u95993065,g59271404,4.342410559638835
u80605925,g75248233,5.650385024774904
u78304409,g61958781,3.9598757240361224
u48402003,g36958384,4.428476010323381
u65636202,g99674775,3.2406478788067563
u72864968,g42111697,3.3429482504071
u01440782,g78817804,3.9949093126307753
u36016891,g05463839,6.474958758422774
u78852241,g57791098,5.771388214601309
u93523801,g22832209,2.060616209536171
u70241565,g02884318,2.2084090749622565
u42166729,g16586637,5.781671037958961
u31737679,g38024861,6.883400575533936
u12979095,g19670213,3.5825434771521376
u00656603,g31541380,5.1436201891308375
u72424716,g81608348,6.569481910271523
u27244547,g51322209,2.9282286439743803
u39933915,g78139956,1.6462631639961773
u70077306,g99551859,3.2775636942016497
u05054970,g01176191,0.9262033236643155
u27646423,g88348345,2.7770382160136053
u94825564,g72116632,5.181306886895058
u41206699,g82809435,2.903862241514486
u32098095,g58646191,2.1949068915418404
u34205047,g40499587,6.432684204766531
u41476260,g35331676,2.6573363015126725
u90162910,g10773791,7.459577600004913
u57877998,g47087082,1.0847646763277732
u76873952,g10259243,4.414264199301447
u56525176,g45468788,2.457495042290963
u52420562,g53996086,3.5939246527358946
u53974827,g84372351,3.2826525171577936
u68085559,g10444367,5.524044460973617
u38156828,g76381409,3.8541402648830236
u66627551,g22136822,4.1981851442019575
u62493616,g48657523,3.8771924674811213
u95174261,g26522881,3.2030331123674856
u98443157,g49368897,3.4375538794366007
u33109625,g47087082,1.1207410954351595
u57101307,g45229132,4.849170042937819
u24088755,g02637258,3.2586441614232586
u07809168,g57834425,6.543256278278506
u26046733,g37490691,1.8650912497388246
u35307604,g58854798,2.9442305819781684
u91010891,g44038209,1.879736472398725
u32706320,g74412462,5.032125044123588
u62011304,g67139666,4.498599225563326
u23210251,g47540055,4.647319180650725
u14013378,g49368897,4.0170308678777324
u46984086,g61728788,3.427624653446293
u42166729,g13921453,0.9764332807033811
u14097231,g69078040,1.6691480276017037
u51466738,g20085427,2.713801396712968
u68136650,g00880401,4.422050664978724
u28779417,g91479688,7.649611680821703
u35251403,g71012857,5.470607624713134
u87744371,g53715495,6.026437161066488
u84256962,g15339821,2.752001845015367
u68024513,g05914065,3.962010649991294
u50541826,g39075066,4.130364790144694
u45118952,g92594366,4.435446375198152
u09842258,g22832209,3.6364451946393075
u83672114,g57431639,3.02889656412876
u55302814,g16967024,2.1929444670933576
u47284818,g57588908,3.181735095912544
u07279231,g55070029,2.2997182113800823
u86258656,g70623472,2.9333252430174923
u27454399,g17074600,2.456372993547058
u58005441,g10773791,6.960570062428802
u71486940,g82994209,5.3820180759250835
u78642894,g55070029,2.1504617234400105
u17077729,g31190276,3.636163286741835
u87639191,g08001721,3.7939602623137323
u96451866,g75228197,6.6995905196765575
u55107125,g85719462,1.6472112041109346
u99618104,g87393910,2.190838595392478
u72672090,g49614477,0.8459732645201234
u33071757,g89793168,3.6446769243147576
u68253721,g61913894,2.5439461730570447
u25087987,g39930645,4.390764954194134
u18992477,g35252974,3.011000364866252
u01098762,g08961506,2.104125630979685
u31813690,g10399772,2.7545732272108054
u45118952,g71021765,5.7005574471623355
u55835946,g90348447,2.864247362821791
u04763917,g49010464,2.3173191621021982
u67643421,g00125299,2.3051080115794735
u87227222,g71128208,5.390003397137463
u78248555,g31448607,1.9883548984158352
u97592278,g50216638,3.9439971827705484
u07178652,g09964073,4.466110812865773
u36393124,g75228197,5.5835060000132195
u00211549,g31541380,4.6658423146697325
u35739278,g70709452,4.086443612187114
u30311684,g81247903,3.580467237315756
u69129914,g67650495,5.156870787078287
u52006032,g24283850,3.28932025789227
u15945593,g45725165,2.1707083777031313
u56680455,g55335836,3.0551338177117207
u77807647,g59109370,3.981480305435309
u48450748,g64755089,4.679659094904408
u04763917,g59355932,1.8224663182621035
u61755488,g29714557,2.1628154825768555
u83192523,g06921499,3.0162512091662994
u91823042,g65905047,3.423416018991663
u37513949,g27093115,3.895772620631437
u28066021,g26730287,3.624093582085736
u20204106,g11862712,4.667170209461585
u63703836,g34481494,3.1179167626901214
u13278996,g94257083,3.5322942925327094
u25796363,g98707416,2.774839133390827
u12695777,g89554109,4.834335522925761
u70487702,g71581383,2.0253337502657764
u64035726,g08143802,3.1013143375396552
u96883621,g24435313,0.9482689376250506
u59662588,g10701910,2.1538056454431747
u34295594,g22641865,3.3071345931200025
u28055749,g70898962,4.354984668789333
u41303810,g15886508,3.8089271754834635
u85366813,g03128638,3.215319779806868
u35837642,g77859458,7.5807105360173015
u73587500,g36316885,3.176724676648813
u40517809,g52620301,2.760265029012153
u75148448,g32839914,1.2783265259457042
u67932846,g91952332,6.089156925686446
u13482896,g45232069,5.816554424314922
u05000270,g38617933,2.1383820231178046
u65343294,g10923163,2.521915769184199
u19056561,g14381151,2.6583533394947145
u83427263,g06177547,4.992408984878624
u61566227,g44908961,3.6611143366993097
u32471468,g32799642,2.3434208186777186
u69837222,g78139956,3.067772230410896
u24002764,g92017077,3.8392918916243546
u56398131,g18762273,1.5123006082077066
u82977235,g10773791,8.00563606465671
u41031178,g05358844,1.4950605878154768
u29321637,g26730287,3.6280896885022313
u55261110,g62850718,5.737717882577188
u60214421,g47352460,2.048029278485
u35226120,g88632905,2.653758667322552
u79885581,g21544048,2.349137268519824
u20316991,g16967024,2.2528105935842477
u48928493,g40110970,5.151988889278017
u77598069,g52937196,3.598135030856087
u73562489,g51283481,5.9964718379001685
u31583354,g58014324,4.276175843549355
u05464644,g52786930,2.1397327005529414
u79736245,g09572072,2.5849596700687285
u62666565,g48350599,4.90088328189239
u90344735,g04443491,4.141015904940853
u14906592,g23403411,3.2669446340232984
u70488733,g16073667,4.579816734595389
u07403582,g57734956,6.104832074643502
u37611816,g81608348,5.436920377597779
u02056462,g38617933,3.0860015636796367
u63862638,g34193208,4.945606698794161
u90179715,g68818867,3.4755309812381756
u43524236,g89437346,2.2295788822392604
u89526470,g79333823,7.290638457488109
u80947360,g01873417,4.316214342070611
u79541988,g74699976,1.5972445617510114
u96364924,g05572229,2.488904319947761
u93816869,g39007567,4.749765417392844
u88835772,g71624193,2.539121772725038
u61683676,g68576907,4.177395329045718
u57077025,g10183897,3.630117091707507
u10133743,g58854798,4.069225200988439
u79390401,g15714062,7.432632798728742
u73134199,g05546633,4.816010298358947
u15751602,g03420056,3.477327998103523
u99228283,g16087475,2.965948892355871
u23702446,g03209044,0.7953264470850219
u76337229,g09569977,4.243239781599638
u67337706,g25592128,0.912832229265713
u81349942,g32683225,2.296947931242542
u87293420,g35444269,4.25127372201038
u08598674,g00083675,2.0682340162440918
u48378925,g29016489,2.45104556866254
u80948418,g55646573,3.512377301527285
u93658061,g02428379,2.2249812369385866
u91766882,g12818877,3.312758136807572
u26970308,g03600372,4.390154690224638
u38296376,g63149989,4.406223041553921
u43721094,g67301465,1.7915040682324002
u32549241,g48341630,3.111137804095917
u65779605,g36958384,4.054350201287702
u69464299,g88534444,4.1992861486198585
u98799221,g55383272,4.905466896616156
u70959375,g45024343,2.389329363371837
u01273112,g46430686,4.304323850025398
u35116238,g54858064,4.3545167008619545
u78034626,g94908252,2.5291290657597827
u80165894,g41896919,2.304497760256905
u34390978,g39366834,1.7910279977620567
u03150358,g52140787,2.939301858474909
u67332556,g97931337,5.057072489987124
u66224945,g29566013,3.350132156726398
u43668240,g15547870,7.212570356593529
u46186658,g32028748,2.972836042140554
u08568174,g82874353,1.5681912746846747
u01590632,g62438733,4.196728982580803
u02912914,g68047320,4.05421472150526
u10691163,g69735369,3.316400640061077
u41633254,g50545830,3.1160640118561376
u19082710,g10773791,7.904210604628322
u11581713,g67857266,1.9325005201368655
u44095087,g74210041,2.6430971716313847
u53680381,g92740322,2.224940031187844
u59299636,g35050376,3.7687015322129556
u74117400,g89492775,5.164326461404341
u73423857,g14523030,2.0725578788065917
u62402243,g79904092,4.705529600730642
u72671384,g79027240,2.960276000968361
u91574806,g16234754,2.8097468431843198
u30856447,g76108144,2.906516570592456
u75917410,g84702033,3.1450222767149323
u94263381,g61004361,3.2523506521186807
u40842089,g85117340,3.6438399279642666
u55049042,g05358844,2.7877574502131166
u20853281,g71073909,1.2239878254055165
u95366427,g51093074,4.238414202181253
u92142028,g06975986,2.196316121552373
u06776988,g22839997,4.644238751200257
u24862646,g11862712,4.613342240305175
u69957279,g78518895,4.849911572469938
u51665761,g54342851,4.021814066766892
u59268285,g74295208,3.2413095958434397
u37800112,g81608348,5.119633319917407
u02442345,g61214579,2.1766538321595714
u75222770,g94300691,5.159606326759123
u77061217,g77960728,3.97033936584126
u97673983,g35444269,4.525578466852649
u91505067,g42404372,2.7653261232227915
u22405118,g71371078,5.196410805583612
u74036086,g07321220,4.041197960219347
u94573512,g59682009,3.8329145373856424
u70339605,g96830890,2.6805279801640354
u11960893,g34193208,5.002162270475628
u51437563,g88509571,3.5298360591469504
u41476260,g81853373,2.8276541877352974
u62452552,g58911251,3.0595762268227085
u26800137,g64574718,5.854364022860626
u44562324,g39845845,4.437541999753193
u17153589,g00125299,3.13947748869132
u93257386,g31541380,5.041504505813614
u48426763,g49157768,3.6430697119738866
u85801219,g24850971,7.38348836982298
u92729375,g03207903,4.087807082035769
u84685369,g19719989,3.417789052922089
u00134864,g15536656,3.893574082767108
u03604519,g40725802,5.351221471599002
u23456978,g74356728,2.902080375652868
u35345442,g89809648,4.154679622307197
u08404856,g31190276,3.6484505581401665
u19776713,g24862366,-0.3469477804574166
u26963539,g03136155,5.551769971008834
u84410758,g40485117,5.293993060488721
u88163092,g01660600,3.8699711049616035
u03482508,g02428379,1.504306683742512
u61150089,g67139666,4.4893533428801655
u84107660,g22284227,5.052840359807897
u49442307,g65683787,1.188984577511138
u98070483,g53666531,3.7357304637531463
u50036356,g88161192,3.1420917406329525
u51637484,g11862712,3.5908477906275484
u09860579,g29657740,4.126484820463278
u03604519,g88529278,6.919070863150944
u28282972,g46950698,2.7944135729466004
u26216737,g10259243,5.277493793457514
u33701854,g20531516,2.400845482393719
u33895741,g18223055,3.168268457470237
u47289410,g62850718,5.629389674072884
u89121112,g12460730,3.7168927068100452
u84903811,g26732871,4.237437236280611
u21262879,g02400837,2.4783128904951637
u16463703,g26481447,3.641988425785022
u20246964,g76578408,2.4811536186148953
u77546397,g62353511,5.309626817940252
u83288532,g17604638,8.32241359377662
u36424724,g25169928,4.483414336741741
u42025067,g94547789,2.447525897035931
u67462237,g97744219,2.230085500669272
u62857432,g93941352,2.557595650861742
u53134535,g24479985,4.904126460272878
u33150820,g88348345,1.5314035833323478
u52454500,g01873417,5.556814709796303
u73982503,g61004361,3.2247564482144426
u48888047,g02291184,3.427564940578833
u54051090,g34929278,2.0528693468754824
u04938777,g36958384,5.1819992457186785
u14734731,g34765721,2.71452898058156
u84098903,g38434648,3.1591972339885257
u74426406,g32799642,2.6080537531953802
u86713794,g75348396,3.70452686799823
u54411535,g48657523,3.909074159764316
u34000253,g71128555,1.8299818237912349
u44357789,g34193208,5.332280049995347
u92753457,g13594852,4.136887779495102
u98440431,g93941352,3.2247760979156213
u23495368,g76108144,2.6639900305001634
u85122106,g16087475,6.166716120745416
u20316991,g57676011,1.8208170900323646
u47228590,g82616432,3.773763413189366
u72927964,g65170299,2.0627078930674294
u58855899,g33591260,6.616679982254364
u68854619,g65046475,3.0817422107821795
u51944505,g11225866,3.9465909915806363
u45663907,g26732871,3.4349522366543037
u14581640,g48512616,3.544305854902907
u38968278,g42729032,4.638830590427177
u98303981,g76381409,4.771049862591208
u54479503,g12667678,3.256166624449999
u95774090,g46446145,5.218954733592756
u24281588,g06045292,3.6981921504983992
u59141532,g92734872,2.3853398077971883
u31813690,g45232069,6.0882504388038186
u65636202,g29255734,2.614936714328268
u49842960,g19451556,2.812750852252675
u24256911,g16135457,4.006176475673893
u04495704,g14979379,2.1350613433957024
u03790099,g34193208,4.642561703382139
u47806035,g59081274,5.060507643836047
u52950376,g53927674,1.8352574684738832
u02000285,g65721445,5.007614985526872
u16463703,g39879078,3.5677031087534115
u78094706,g34855252,2.5664553107791903
u23800330,g03600372,6.862683528314758
u22676835,g51234623,2.4626034329041224
u13592530,g51234623,2.1999189451480006
u02906788,g46287090,3.7502660538893764
u04386987,g63750844,2.4023449955283556
u36550257,g79861485,3.9259267429317353
u96036460,g79499736,6.10389736374335
u26497692,g03136155,6.020747003965363
u18846988,g58479043,2.5554080512615647
u89239385,g88735741,1.7356745887082359
u45102457,g10685659,2.8002408665978265
u30278296,g00475133,5.581814404063742
u95484217,g18111715,-0.08010676555770102
u98766991,g80155107,3.0718193111546075
u31395611,g67650495,4.773204300995143
u74856694,g46987740,2.9341861707282604
u16209840,g36707721,3.947700762634947
u17759890,g77112337,4.829737706774593
u79892305,g74412462,5.189464858721605
u17950890,g89809648,4.321636990304649
u47776955,g15714062,7.324921403923412
u64035726,g85252310,2.7637690170352425
u96545303,g45232069,5.076571624654913
u17074482,g05349653,5.208453818609986
u76920640,g11075424,3.0259701512748767
u04639299,g68576640,4.496993807702575
u65526955,g26445690,2.21538667800009
u28629898,g38892969,3.009996556479508
u89526470,g45232069,6.791072141420338
u95935986,g59271404,5.11924932551548
u33533671,g60607670,2.313210922482766
u52496811,g11613366,2.141522625047119
u61150089,g19813381,4.899581145858088
u94759348,g59833534,3.1253361570776574
u10524230,g06849398,0.7064519363224608
u61230352,g41623816,4.490640313718402
u25546418,g68132896,6.276890948649227
u73041413,g55998281,3.0299204072790724
u27094663,g47087082,1.0657202507231576
u93067210,g07599128,4.740465176425929
u98654372,g85063962,3.5482115615497105
u74687167,g78239118,5.09625925873355
u04109297,g72873062,2.6112311726999877
u24943067,g15360200,3.2758094840656984
u72873283,g87757756,1.9260710827115513
u75996391,g57500715,4.282967754356347
u22421182,g16320816,1.4763964742096685
u07400716,g99282074,4.583886978753789
u00054243,g24982722,8.060470766071642
u56473182,g38338955,2.846423373070438
u30347378,g86199393,3.617483542965982
u74423141,g42984170,3.76453301270162
u52088709,g01660600,4.339810182243918
u21934617,g89200271,6.285420720025447
u66627551,g46862476,3.6299613717748573
u88941021,g22386746,4.87769449422513
u14744614,g24982722,7.762854195204731
u83402391,g02637258,3.2866333590309194
u60034715,g62915473,3.83431034176177
u35368986,g13449021,1.2528521719072145
u21542963,g41031307,4.469386130458992
u83496814,g63396588,4.494097301249191
u67130249,g82220080,4.788690736673903
u89121112,g61264440,4.668904649387447
u56683450,g10773791,6.787096826309804
u01980743,g68047320,5.116937807829626
u62054025,g15035813,3.6168132198424496
u41966651,g42984170,2.8615056869440276
u17651502,g47036191,5.26022254253897
u65636202,g47981354,2.6511067379797892
u56283764,g45244601,5.1797207239364
u29861752,g06730153,1.92741316785675
u11657009,g15360200,4.10374979212103
u02211193,g88529278,6.590949707170963
u26800137,g56056078,3.595740583449264
u63686582,g05914065,5.1636470413685895
u32441769,g74493125,1.7901070909274526
u14216430,g71822589,2.6797687837523934
u66260085,g16899372,3.0321611426397808
u83692399,g58854798,4.2581873217419
u49041164,g34491894,3.5483344906567593
u85288110,g10183897,3.7390717833200022
u50639369,g60107140,2.14583028139236
u00238333,g67020953,2.107882914776791
